numberCheckin,BusinessID
17,BVtHYiNpte5Ldk1gMO0fEg
46,q-qjZDKcBdDRuIUxj7b97g
6,OktgAuGBl2X8sZQfbEI0xQ
103,tE3uoIhFGAc6-ZYM7lpjWQ
287,CV4DDFG6tII-ehzaWPXK4g
7,PtvngIKM98T0_rW_VfRcSQ
61,ib23CJSg5HjQi2sOm1yGaw
117,4juYmq_YpvdV8HZ1r0AWBw
28,iAe55bO88EwBiPL2GhwBew
8,ZMsofhvW75nI3U8EBWDi4A
1425,8qL697NwICTc_ac0-26Ycw
34,vMFrUQH9nb1Qzu96Jc05iw
70,UpYva_zhJ6pRGfdTruIYIg
45,m2ApVSoDA-wVKSc4H9fvZg
98,1AMncE6Lxdr6J9PeqZi4nA
25,FCIYOCHTuEcuPqJFxg5e_Q
63,t-jzbX3Qh-W8vikXexmkGw
272,oXKPSI-RUqOvmuSCh_DEQQ
27,erHz0NkEG1AP3aAtnu3eFw
301,tpIU_ZvIfCfCp36IgghlHQ
65,8D_e6Oc4eZdRSnK0_v8sGw
63,Agz-gMJfjCsK5tdKC6FBYQ
79,S2oGj2J7RnNiq60uR4pEZA
49,UAATzhTdfd43S8F0SwXDcw
80,tXYFkBqCwAvIj-fqJXlSvQ
111,hNVcBhJSD5HyLKMf_Z7TaA
6,HHFjjljqoH5qs7Cy1i9R4A
140,svUuarGBHtVcBFst3UoHkQ
11,v4TpRaoGQQhqBezBgGOSlw
24,zblaXjzHKgT0yLZpf4bg_w
112,6yuY73ycyyPiIG3zWkXqPQ
3,WeD2fAdaf44CcDeS2xuEWw
7,XdNuJo7kuspvP6qa_SVQEA
28,EZ7MD_hOsBZuWEvSjXr7DA
6,iq8BbCBog6NJH7rHEqb_ZA
8,UBq0EyWQe42H0lrq0PXXqQ
8,k9jVAnCxDUfg3f9CN9boRw
137,ahKN6wh6z2vZsd8C7AyG5A
8,Hp3iYM-LIRBnaoJ00iMlRw
75,PEGS8h1B2tOj2SmwlCm82Q
75,axNlxFkTSFqivM_k36k0BA
217,dec2TzjQ1skgmugHKJyLwQ
18,jSFS1OfZH0J9ePlzAdbltw
58,rRXGdtqUTBtczey1DGenEQ
10,PpBig3Nf7kMf5aC0HmOX1A
28,6Q_WeP3JxYoFciwcjMStWw
5,GiElN3AF8N4ZpfH6PNRjdg
54,fMqEPInEm9Fl5h8oJWPEjA
55,HiTpXu1BNE2DlvjyqpObjw
72,FCEEH50t-KSnm13HNpiIoA
49,aC9NkbGoMOHiN4ABxEhPBg
16,hZzsDKQaPzVstMyUUGnwRg
21,8XmJg-Uy9FtOqlDOaSJsZw
162,FFdlPSZCGgTdg1CAfrlvlw
17,dr3FmOSZ_Iy2WyPnS5ABOA
24,znSVZNBgLrYw-VbrzOqAvA
171,vfLog2bLJGl6hAFtGtr0GQ
16,QKD4PtM5ue3OMYm2WK4Quw
10,4slO7yWhHVE3V1URzg-Nyw
29,JSl9JtunfJVfu9AwtiN1ww
25,udyeC0A16GWcSas7L5hwHg
499,_OYlq2UoKPQO_ElqhC3a8w
38,27hfvE5DcOY3J1-MWbTU9Q
9,1EijFh9CwBquhE25Vmpekw
205,rr13jM6SUmfPPPGHHMHCgQ
5,F7QU8xym1oYgYRjT97R1wg
20,0MepUkozmPI0YQp8Bp7p8g
17,kOLyU95VflUBeyh3LEvruQ
575,3UMcsN9IjoeV8JZvC4apag
27,GoTKYfpIDulcS1h7OjruRQ
58,E2BMYajnI3USNpABFdBn6Q
1418,NAkRjPhS4yCD5trp0dY-bQ
7,J1uE5HFQWD30Rw897mGhEQ
9,oRJgXbcawYd3kULBucqdnA
57,ZQkOhHh_jMbJd_kwbe6VGg
6,6o69cr9TTJystnifOvAADg
33,JWql064OkrDDbRjJ-bjulw
88,1_BZ-mQoPyGWjltb3B1M7Q
5,NNKTWmKBEQlMu6t-K8cYPw
6,vsAqOJITiKELgNW6ddd9ew
288,76WcCxs_i9LHA2fxzse4uQ
24,NBmkXVdZd7TTr4eTFXHGMA
4,bFmzWmaU6hBn4J0gzkiQGw
74,t-0I_HBqj1B1IriLab508Q
8,-5IgAihccTd8_iENVgpd9A
69,pwfyeFSeM2y0JjWL8k9VNA
74,FuykdWajbSDj0hBY5DIuZQ
10,Y6Qsu0EYDFtOOtxdYf51Pw
5,40w2k4nlcmUEBbXyQp5frQ
38,Dcs_jLOlNXd96LarVInFgg
16,cdacUBBL2tDbDnB1EfhpQw
14,Pi1E_Jlxa9lV-u7nXC0JBQ
24,oMycF1cQgR1UVkafXfof7A
360,YCCDMLcb7UW8G-o_HsWiiA
102,_9JDgUdXbCn1Vx-nj49VJg
71,2IL3_EiqEJggwvTYx7cofw
76,-fpBB1Oa7fVi7liNUd8qow
250,L3BSpFvxcNf3T_teitgt6A
144,Lx4ZFP6dIMzi7Ib-ljV-ww
20,zIimLCCoMBd7p2VtBkLW6w
83,R3sbDS0YcJDedSmUjwE48Q
57,m3O2EFVs3eo8s40MGGzmsA
86,IGkZzCsahWEHywUeEgkGMA
3,W7Z5a276QtkZIDszK5G3Jg
309,0zjzaE5tCH86JnPZwDpfaw
372,wP5849J1DKB2KS3M6UwOAg
28,7PS_ozDjv5NnpdZGcOsDvQ
68,C59Gr3A35GMqKs593mfxVA
23,jdtc9AARnZLOi38Qvkdm7Q
22,FBuNLiL2KILEQ9e8SbNWPw
6,KBoN62BQPvTVmcRz-Rb81Q
125,5Js9G0axfWhbYlB9UgXLww
97,5BXNeSwzOy1nhU9PtCHvIw
269,DLOr9MYltjcu8X5kwDJgnQ
4,_NWot0cb2Ug3-IzXQY2THw
125,EHi-lebXGWjSktl4WvSoow
18,sygb2W4NRadVXiWhW8bnFQ
120,xuSsETlnlO3XFhlBGRZkTA
576,ttpZx2t4fMAApdU9MFG91w
363,u0NbikWwP7TVkMkCily-4g
8,07cTodzpVqswCRGCHG7aHg
123,MaY9KCV7y6Jvx15D9vw3sA
4,5utyy2PemTsGNdS-JuVrTA
5,sKK5Spl5zlvbdv_is3tuBw
3,a4wVLeSHNSHyGGbanNuCUg
81,RIeWXLMHZQlYprYt1x2f1w
88,OuGcrCgeTBrJnEGvLZ3JvQ
260,ABC57h7Dh1Vy9q3cztAm5A
64,eLuYqifC7S9Ce2j3MxqdNg
78,rua7dvP6-SUXL4N8RTY--A
756,cp39VURFby4A6u9m2It8jg
76,lvM9OzZaZWo1gC8Mwcthjw
12,nwQhAfMjyCjPzzXaF7yg4A
7,v4VW2kQ9Z__wBxD6l_mCHA
159,NuFs1Sh5wUa7ZLISMtCMRA
24,N_n2jyCfpon3NzKERYT02Q
50,SAAxSOqJpDq4ncHwkKH0Xg
20,8q6a5_rWBL8BNimvtZ0a-g
430,r-a-Cn9hxdEnYTtVTB5bMQ
10,uD5wz21iQ5kyvCIATmW-xw
7,U5NuvuevF4GelzwXsIz_Lg
211,ihquMwE0LfLtRILg-7b-NA
13,2e1to_xZayL48779bJtR9g
37,JgR9549t1KZJMFPgTtSCbA
15,wK2RM163ByHaGixGn_UzuA
161,oSsLoOCxuvG2fvrQmqXYMg
228,HPV0S9WD9nr5PpAZ2TareQ
12,Bsgzs2wyw04yT_-VeKMHwQ
35,HGi_oRlYEnKhSCvrV13XeQ
188,0K35eGvzVRZEirNo5v_WfA
419,Qr232ykh-d73aAKQqfdu8Q
33,nkBfBnWENDAoYHHRJCuWVA
30,RQ-Qsf5KJfd0v9_u5ssyvQ
20,90aW0WuGYtD2-R0RC8LwaQ
32,_4_84uCAFDI2VHHEQz5f2g
22,GVg4GHHRblwY1MFlV1ubAw
27,-0xwm_AwS0d_5rwUprHGuw
118,ZztUsJyGDwPySepmXRG13g
77,OmxAvtMyIvCVm16NFIOOUA
550,uR2aNW75R4oYs9w7aw-_kQ
161,Cr2JNnewX53TYd9w6qw6Jw
9,1PM40DbmTVCNgENzZfs1kg
3,yzchwRy-_doB2qsZNY1OfA
14,Lsgq7g1PKY3fVkuwixbNCA
62,kFUku0uG1OzQ4OFC__FyHQ
522,MwmXm48K2g2oTRe7XmssFw
5,7rNxQjRe7vd755tG6JeU2w
95,qg_glGo5-t9VPvAyfSYyTQ
122,9mx6uFh_lSj6SOSW4fMWWg
15,n0cdw0PuEgXFi0UnhXpKoA
254,VO13q-11lh7St1gd7JPI3Q
3,MxTa2R2tSXFRt6UPwmeTdg
164,D7hnZ397ZTxWqx6EvpAO9Q
45,qls-_r8KdQw4lH9x60qYEw
5,3MgiBDv_rTALZQPDTixrgw
14,RQwMmwShiWK8lm23US1XOA
165,XbVqzUHS3c9FhG4lI13c3Q
7,7fWPKr3g18w2xpzalLvv6w
7,BeFfCEwVRn9tDlqsiD6jvg
82,U2RaLjJ6NlRWINDr-DS8Uw
60,Y293fHh5SZ0_9BZm4M6BCg
584,xHI3saK0sAJEHeMK4IGVvg
51,KWCfQNnxS98BL_YysIqh6g
81,n7OJsakQko7lxGnbv1C6yg
4,tDbXsDOecrv46J7YR2-FNw
15,97AFYADGuOJX-mx8YPFZpg
726,Nj6ITW0Zhl7LpovGIH6SAg
144,BtKwRZRMyTIi9BRFk-75sQ
21,9f4cTpQh7E4HB1Tl8Hk72w
8,3i_8kdBQ4ex1o25BGQ9OvA
42,8TGUK7LD3M-vLWml-jLb0w
24,Gwwdr4Z1edd2yHxqDdQEqA
914,vARjqeIkSNsazHltujiq4Q
44,h_DZ88RQR3WnzyhJKhcbTA
101,LFOfaMvC6g7huKW5e35nsQ
6,xfXGTr2gLqucMDu6fVymTw
12,BxHjpaA2PQlhd-mB54vvTA
182,5xnyQS26YJfD6az9Cwf8sw
953,lktu5JPDlQUG-7cV7gOzDQ
41,AAGO39io2Ko0fgr6BhH-yQ
250,GwSdGrvaXi4BdXNSWKn-EA
55,6ie9xvy2WW1pn7RuBvGNhg
5,bN_aQM1HhJdZkpBlewBjzQ
4,TYLHA3Ojok25UMZBO4y8PQ
178,hDHYbekIzW-M5tljy1IP1Q
162,jB1fFl1eIEPYe5FLpCZ5Jg
42,qIhBNeE64skjowRs6TTwJA
51,9CpMvT22YbeMatwPAL6gRA
16,1ojDBw2DJEDu14cZxnR_JQ
137,O3cIGz7U4-X2UUyBvHxn6A
41,Shn1EcWqqjRlDp-92D43gA
24,HhBORuXtFp-2IWQ640Fg0w
22,xvCWAzIS_EpTwDIUVhY_Og
38,xSaeulDx3iebtWmuRjcoyw
28,n6Hau_a7miaQtlb6gC2boQ
24,hh-jaG2HPFdwul-yRddOOA
3,C862ISR4PJKSqA-aFI185A
8,9tKxZSeZ3zmr4rvDtrpR0Q
14,ouxBHpiWqV6mIsP-fjbJAQ
8,c_PhRjEIA2jRAvWDWsn4Vg
207,9lDZ2d6oRpFsSWwDCCDQOw
7,v3_CQRKezq3JdX-xxWambA
143,DL_TRPudyWNgzWISXGBWOA
24,aiFo19hI2ulx47oMdjuqfw
20,Qq90BiOx_FWRUDq6afvghw
14,3N4YF5OsSJfuGVISQT71lw
8,EjdHWoYUsYIglMuFJFa4rg
86,YqcPBiZMeCjZFlJlA28zwQ
3,9T-wHfXMTJLyXsYxF3TbJw
28,QSCeI8HdUluG-YmbDWo-fw
29,tLVboBJy-Q0XW-Q6G_Yfmg
7,QoTOOE-gVN4ELZU373qZxQ
107,oiLe3lqMFaZtsSpRuIUChw
15,IYVGbbABepLZ8j1bvrycLQ
7,kIO1aDo0-80SW18CsdTJ9g
163,ADJIoHN3uLx-JalYl3r3Dw
25,JksZiHb_Vj1tYRTpuTg-uQ
38,4ic-c1LquBiT0IuvKXuEyw
60,6w-hwYu8Km3tKp0RFTp0bQ
49,sCv1wUWJhFmQEMw3A4lwXQ
9,yVH2YCImnNebBwLQBRk9Mg
15,2cMWbJvpxgmSAWoRQzcNIA
47,l5oUrgQ190l8CcN8uzd_pA
132,wxd-aYUwswZKjoIr8t-53w
176,1-1VcGTL3GyCqUpXZLFTZA
23,gf3hwItAL3ssLLa1rh8QIg
3,SVCBDVHmo66-BZ5ti-laKQ
58,7i8eNw1-tdgVcfAiNib6wg
382,sF3k_ZSndah1OwduVlb8_w
1347,3n9mSKySEv3G03YjcU-YOQ
384,r9sGMJ084n4IS9eGmlCKjg
31,woihBX8gAaEDL4nWtao9dg
61,UVehGYYtA4i5xmFwpIUhLQ
249,L9N4loWpY2bmQumLUv8r3A
8,YcNoZBYL7rKYMiyoLGiG2A
16,qdA4qiSXjaiuqO4SueH9VA
262,7aS0iFpab3XHFQrRGMOKXw
32,lHA9NQrvolZ1lKuBwPNKTg
21,HXM83dx5x9JB-TGhJBg9LA
52,iUwJItkdtX2BSW8Gm06oTQ
93,fDST54IsKOGBVtaVN4V8ag
31,7iFL3b8m4PT0kxosv-SB_A
48,vxPPpj5jJKO8DtapF5S-NQ
8,C1Ke_yh42mOFNac59UGYOg
13,_DfLxjCmnEYrdV6srvzybg
4,wRYdSL-AI47fPW78Bh4Hww
7,I4vC08JXAFjXszUZAszh2Q
6,_0DvMQAs9KvA58Pf3Z4ltg
7,aiJP_aBRqS8e8ixdacvvJQ
278,yGmdo1ENajB98iryHGoWFw
140,supigcPNO9IKo6olaTNV-g
290,Zw4CvOwXJj1QA85SvB99Hw
27,OMXAkiWyKz0AM6PwwuP38Q
19,7x-e_cU8XX01gftJ8-s5Gw
45,31bXixwy2GNmRlhpl21reA
15,x_9nxwoGl7NBSzpBsD4iVA
26,hlwaq_gf5Ep7p3-MTnkbpQ
24,JMjjXpNR4EAooX6jtwNEaw
7,b6LZ_ZWMbM7J9foWyxo3aA
58,WrMPN5glZGrbI3rvVtxJFw
63,TGvd6vB2nRsWIrWr7Qca3g
16,L4qaRHqoy8tzY9Z-v17rxg
10,2Uv73BJCv6l8UD_3O2gOZg
98,dp0unqYxrYzvfaMVVmk6mw
62,rSCQdj959petZ-vBGtq4xw
44,B0gzu6SbngM6bRH69jV0Iw
11,AFD0Gl5mqxGnzVYzyMamoQ
11,qxLOhhbHYRCnJlZmqntdLw
12,Kvg6sIhS3q__ZaE4JtPa3Q
1480,wGAehOy0jG02k_FS5sx8CQ
152,CvRGjwCsrQs1DYYL3z8R7g
33,BW9GH6_h_RJfpz8JY-wFdw
29,UEdKDUGcvXzR-0_Ow9K2Vg
317,BB0aw3kk1r60yTU2O51Ysg
173,EHIZFzQQ_mjzwyjcaToPtQ
330,tAmevVP8B7PiWxcJ0PlYVA
35,a4o4Y8GXH7wRKXOkPP_6TA
89,5BPuQsM1_CwVu7KiqIjyGA
10,4jDDSE2q8X97FjJutOcAqw
98,RCT5joZdjoJfEJOh7__x8A
6,KRZKl_NCQ1cMD1AJpWDTwQ
43,-J0jhpG0rv4saq9OMh8gXw
81,JQAnJCBmqVDK3TlHZKnS4A
64,vR3eAwcgkh2EmVJegZO2dQ
185,EzwpoKQrHgDHwpuCUw074Q
4,kYkuqU9wJS01L8q4d2nTTg
5,tnHvCJ6kYQ1droyl_6Tg4Q
8,vA8T8QXh78iSXhxShLNgQA
127,mvqvgTyGVEfsTn335jVqaA
14,OEWW22gUG_JADQ3h4ajXtg
84,E8qTgWBSel2Dg9gVKQViQw
435,7-4FxYXhNUS2lhpUb_q5-w
204,h7hr0v3E1ulU2sXNItD5UQ
127,7LGjM8HKJTwqfYU3C7N_0w
10,qv2n5yGIDtF3dhPliW4kLA
22,fqrZAnLcs-coMk9gFyDxdg
3,7IBQ6DomcORtlwCO1QNxBA
4,EhjTY_BkSviBNF5Rb1I0fA
44,R4zcw0jq-gMgDtPyCjwnew
20,zPPmfxqr9StHSSS8QTaPag
35,38ei9EOHa9WP6iIHOUlHSQ
8,GANrt-tCMcQTGS9x2zCu3A
959,wNsmt1hF1uv3YvbwXZMAoQ
4,QOVdMwMLNwsB07UDfQZA2w
85,JGTPb06Ix_v7uq3HADzq8w
49,NKSA0em3dHSGTyo6Eu-Waw
80,x_mxrJALBi5No9CxRswEaQ
24,c5iV0-e9lpo1Ek9xWggzEw
95,YgRCJtt7pGvwlb9Ktumeeg
15,VLRmecRseHP8ZLljlp7CFw
135,n4bc44OGI6_IVd1apeifUw
353,rD2TvUrVR7i-vEkPtNrqqQ
35,KTHdFC3_0Zz48Z_gAMMtdA
151,GhhpkAkGl4JE_M_Szwegeg
14,08eBj_o6oTncJR0ylM8qSg
77,Rg4dHuszzF0Mb4yqtoHSiA
9,qMM8kigvEnfAkbTX7V1o_Q
268,Y-PnvV-q4HYLIy19ubVmXQ
13,2qf-0qkDNh7r8iU0498htQ
6,iDuzz3FDGCHPwntezSk_2Q
19,qX1QHpWs_Xnm7zgus2BQ-w
24,jl_2Ui3vC81bIwOCCQZI1w
576,AkOruz5CrCxUmXe1p_WoRg
159,Dz7swOgFook-L89Y_M-aQA
358,xxyuGOeAWnKVwIfoKnfUNA
12,Qb0n61e_lsMmFuwwktjmjw
13,C9YaDxc-y4cBI7WNJPA_iA
55,F_sbmpkcdHh5IXwaNLtCMw
32,Mni_8ponv6BCRaHSJlSygw
22,4DDbIvNtzfhLRwz-EOLFDA
31,9B_rnGpDieUnMr7szjuaQg
255,4meJyPOhuAKzywUJTmu2hw
25,hM-W9v1nnbdemwfcR7SvxQ
19,ATeF8pmKd50Xx6Nkd_BsXw
13,8PX7wEwVX1yjq2b9iZJW9Q
99,91bPfWMwLMDg08KDcRdV-Q
70,6hF7d7ZegpNudFWJwI69jw
95,EXtCgZoxHNjXrqPCFOgQmQ
68,bygCmRIxMiLjs66Qf3whSA
22,bOWm_Du7AN2j1Mdti38lcg
292,6qC2ATU4rVRRTKI-SScQOQ
6,jHte0SjUldZeDDZ5py0ZhA
174,JR95uaM82xBUIZ-kQ785iA
28,RFAcGpV3m63LbUG-pi0Evg
15,QyDKzhERt-OT7aFOOw9wZw
37,1XiG4o4edRcoBcIrP209yg
23,_OT4bXU8cfzZDWCPrM-aWg
6,o0XFB68e7qrLjcyOtWnW_A
108,WAqACt7FfSFcJs-gqysIlQ
5,gpAAY-SdEFyKpk8NSSHsgQ
179,jbKVbSz51F8IcewsiRQu4A
19,o2vKya6WSNcMNTxAcJsF1g
255,kfscAJnLVf6J2uEte7g-5A
19,F53pj6NJVQx6FLnaI13cwA
5,Ot4_B8hzUUruQBcLllMX8w
18,aAnLZbEMOrhI4_RbjntWsA
42,PwtYeGu-19v9bU4nbP9UbA
271,ezh7DWNch2eNHTUyAnV7lg
11,TOdrekhoATZ22I3HGkZ3bQ
7,RAOmImqtTDerwLLKSb3vUQ
6,rJF3s0-ADYexykYbFgR3yQ
40,fRFmwq4Vi6JlrCqS7Ea25A
117,hh2lP4_2N-tk_OxmaTf_qA
13,FzKvQFDbB2bimdftxMO55Q
15,-Fv9yPpyBd2Ophih6b2mTw
94,CmNCRMpiJVtaqYfd9X1INg
46,nih6RQC-HttWiO28HOcfOA
109,ipNveHQxPlRmgSe9CSt9dw
784,c1yGkETheht_1vjda7G5sA
95,YQKZafMWvIVXfLrM_QjQ1Q
267,8t80-omyflkywRfu9LPh6g
42,fON48rwmABedlUu0DWVEiA
101,lUE101QlZgUuIl8OdIzITQ
99,voaUFqKOPS8H3Ms2Adf_gw
33,MIl8yj-Z_b8plSRLvgL4Rg
30,Tuk1W-tyT3lLW3M3I4k4ZQ
4,D0WE1MX08WW-kXifDGifkA
665,TnkxapUN4nWMz_z5h3qMYg
3,LxyrtIC5XiaF5Uk5RM9vcQ
14,1eCgFaDYZRrCxuUErHa_tg
80,0xWF7PpTNl-awqg2YGxxFQ
48,ZjAOwETDQwI_kc02fMroNg
4,EgjFg_apjNerroqYiokcag
24,aDgvx-OlL69ltaOAxN4VZQ
118,Js7xxK2D4Dc0W8XkAzc4cg
35,Sug20LoVRUG6mk1rxOJxmQ
37,SL04b5w6WVEmLgQX-FDu9A
50,z39AlkoGYaVknZoQg9TSag
167,-lDo_9oU_xna4_idQP1r4A
109,aACW1qAdOfgcU8yX61dOFw
42,ix5po_okLs_LDzoyaL0TZA
200,6md4A90THda31wTg1bB3hg
472,fYP6ug4T80HpWbVJmkDP1w
32,bMXy1shPt1M-4_WGzqVLDw
15,OWain9KWY-rr_dbE-OYPlw
695,fOERqjUznd2KBMKrxlMUww
146,mWfZYDrozrCxwAO60-gLJA
37,xXC8Kj1yr4u29Nl4uerd9w
9,5qt-QUxtjff9bNnH9jsWbg
155,5jazn-RZP2R6ZkCIPZsf0w
247,GpK9MeUjEd7rwhejG2ykww
36,BoQug9u-v6wc3LyGU_IbbA
36,8SvCSiGwtaGL2Z78tRSSlQ
85,m-zkVdThpPsJxj3pZ2C7aw
22,ZLiNw_Q36b-u1VFSeEEfsA
42,q9B1h5eGBvHjQLF10puUkQ
49,EEC7t11ciQ6XUjkudRbYSg
24,4ajdHuLC3fyU8rk_br0Abg
521,489w2AXt094HfJKfcboa_w
10,ImnlChSdHTzm8irp2ezl2Q
8,71xlcms6xF0jmrWzGrFKFA
286,RQWliUrWic_b5FZEj3JThQ
198,BJfjd8oEMW_zq8KTkixyig
8,n4kQBw7XX1tSJMPhM5SyAQ
124,rLv5DPLnO67TCHIbbBWYPA
6,hnRqJND9awRC80aRwfQ1hg
60,4b9ykDXLI2nyBUUiNt0V7Q
15,xLgPskx22Qj7kaq3KK_fxA
28,0O9Un17ZGVm5_JKkyHytSQ
76,5vbhAkrjd0E28Zl1IfHOWg
303,5yT-0wF-QK_xAnFkymam6g
16,MQjBx1iVmIz6uI9T0DIkKw
3,vR2XXhissXsPq0LhcdINuQ
3,GJ7gPJGl0r-1jPhp2Qz8BA
29,zxjMiqlfUuIQRltSuj9FpQ
5,sRhfzx8P_VAdmofWMSPD3A
22,3rUk-WyCv_wMQR5HbTqD4Q
4,_L5kScT8_QCmFoHV6fmrqg
115,8Gh4a0-MCLPRKbIn5BmYBg
34,VQtMFcgkRz7MCIo9sPDaeg
38,Gm7JThEyUPMCLgTnSiGS-A
21,2jG1Bpa3mvKnBEBwWNh6Rg
92,puFrm8eNizztqaWr_e32pQ
12,0VLZj0f3llL9IkL5GOT3lg
10,WGtu9DDt6evtT_IOZ6tNBw
285,Lbue8gqRiBPEnA7g7H1qdw
26,2MBFuoLUzBoi4zRqH8dG-Q
4,rcyO0WSXanfEnWBBh4CCNA
94,Q5ZD7ZAs96NAVblFDV476g
17,i98vDwJCbC4RHvDo0_XQuw
79,GwxCl1eT1lrC-PqtHTSObg
31,93XwK5DW8BpzCwBY0d6nEg
321,Vtvsp8rafwytaY_CBZhBcQ
52,rRSrENv9j_rLnehMlQEukQ
25,uPezkdNi_x_SwWlf_2rcMw
76,S-85eD4cnHA8uvgC7DyvZg
16,frqg5yt0EfmHqSKCvc8LMw
14,38hRKTr67-RnoryoBtapoA
22,8Lf_SZFuVhOe9rrAgC_pAQ
20,b9oQ3GnRPyBST8J0OMGuoA
10,FqEsXFhkFKCfMiz_QqUKTA
59,agSP4v1MznaVNrIAeL5GIQ
8,Oqd9hAQUAN128Nr1QcbdjA
9,GCcZO8_DWtBRRi3R2GlXQQ
13,wbVDdv5cp5cHh6ckQlVMSQ
10,M2j4ncoX2xtAmry1yWqwPA
341,ynlTj5ZhlITO6jpIGBKSTg
33,SIFWd1cxGJeDNnSYDUTKYw
14,98vwloB9dIOBdYo0uSQIaw
15,eW-hTjKrt91NnQ9xzMYtDQ
20,cqXv3w9Mf-aVi4PPRspfFQ
154,jPsSPQpDd_x1AFw6Ts4wKw
5,1svyifERkfuuz02lbeK2dA
8,hiMSx1uv4yhv-Atoh9qZCQ
10,elTuwW2ks78kiPVIJgCPwA
172,glalhJa7wFWPIoJLBvKGfQ
10,J-c25QK8xBqv1P-huUkoTQ
350,ZRJwVLyzEJq1VAihDhYiow
8,n4N4NyNS78JUvamWttTxJw
484,EMGkbiCMfMTflQux-_JY7Q
97,Eq3gzgiRIGYtubbZw1mDlQ
119,DuKKiPtghSrE4I7w1cyOTA
7,D8zX_x3yO1xDHdIt3p6qMQ
9,IaYdq2m9E8xB928p0mR8UQ
37,dpYdTnCG4b_qiA0S_TKzjg
13,pgz6IeaZgLuzqrk6HMPhzA
9,XBpxFy0h7KE-GtKuCX2JQw
7,uEW1NwL9h5N0zI2Ip9UKrQ
34,Y_dzA9OHRKa0X1cqcRmsaw
7,-S7aL8dVIiXjCdbTZVn8uA
36,Cix9as8NXr9Ul0boTJ8k1A
26,_NqBYzBVvnp8jF14cekBLQ
476,G4ZZHlp6CdYBZOirW2_PQA
211,k8JnZBspVOI8kLcQek-Chw
145,2yTFyn4Tv6gu63i5WMHjRg
19,wWvInCI38F80lqLvnW26hg
143,_tkAI5Q5XQSfgbqJzDKSDQ
14,o9RdxU-kRtPQMeXUTnggNQ
78,FH6lw8PhDCp6TCs6HAP6bA
38,i41M_To0DAxuzZIGvU1wyg
13,HS9zL2VJquqYi0UiIVvPqw
55,oWb5JjxoPaFSmpGwJ3-Ntg
4,CXlwVtnc-BfnG2Xi7wBCow
479,vvMR0jgDoBA-g1XgZy8sEg
9,70o5uUyIxrTqEdoFx6njew
129,wzIPW_XyKc2DBWdOUM5hlQ
9,3byBKds6zEJ6zCDh90bhVg
64,zZmhEpiVpRfFQid87-pcOQ
10,Q0a4EazUm4kb4yQxprctxA
111,5BnsHDWrt2z-9d8AzSgkjw
10,w8SrdJXeqTR4PZHieJ7DXA
65,PONDGYxI1dswoYjrzeljbA
20,0jDkXQdprSgbx8GeK0dcTg
327,uHXqZo7LpAxRfR87qzLx0g
42,qVoWe3nVVkg5KSOmQpntIw
194,HQFscafV3wi5z4yOKdUGRg
40,saCtN9IoDXPFk1KuB2FO6A
154,A6uIi5xvOZARZTCjF9KmsQ
68,Ddsln32r-uA7hq_0ksaNZA
11,9vRFBoZbHb95zVHMTInoNg
3,6bjKi4wtIJWD24bFtPV4Ow
125,O_5RlNmiyBRzwGZAwfsZFA
18,0iDFiC3ThklulFzSlJqaOw
13,A5J3ujymq30IZpDbXd9Gng
17,pvELwHgzAqj9aewOVDiHCA
4,g7TRJ80hIpgjlbTMRyglJA
57,vbDtODkDsW1ogqkEzjcs-g
37,f7Xe9Xzoafhi_EY4xwEpSw
37,1XiUlZuB1LhIAXXXOQFTFA
23,yCjohkt_oCbW8nYUhRN5tg
3,Guw0j717cVbVLYfn3sK1RQ
119,0zcHBms7sK9IYv4zn_qrqQ
12,5x_AXBG8EVUpytxjHSIiAw
4,mXIgCWuu6Thb2mXluEYYig
8,YDlk9buwF8JQE3JgQgraOw
9,kAFfVsLzPmA6Z9yFZZIy7Q
4,LX95oOJqdGP27R2BN-4xLg
30,UBHENdQcmWBG3vnjz6OdMw
7,56YKAfrSpRxnncqsnshPag
71,sHtnIhtnjB1uWMrZsM_Lsw
1582,_FXql6eVhbM923RdCi94SA
115,90FMI917WPqmn_CIT31pyw
58,Ul1mS4EA2Q8DGyLB7gQXJA
305,s1yK3pq7X1BwtFr1rprwMQ
35,AtoMSHZ-lO7kxHRBdioMtA
7,dt0z8feRxhQ6JEAWpLfukQ
179,qSLdUiI2edATC3KBT2zf4Q
12,L6Qumi_rEtOAfX2FQXm06Q
183,fCIg2B9pTzPGX1-yPXOo4A
50,fb9eLHJ4S--TyXsarJJo-g
21,EJUaeaUcedPJd769_nG1pA
8,-7XuLxfYwZ9x72mEKXdv0A
30,Mm8lMxK_eY8dYaj2V_EyUA
35,aApHpyUbnqBJmL_3X6UFOA
36,adPVJMkRrS8_3VHQKw5-qw
16,sAayFMC9v06i449of3b6VA
9,l1bPbXMloY-bsM1oWlNmhA
493,jEWfxxA_kjeJE_Z_ku3zLA
61,o15PeOAUzpcCl8ngk0lMHw
23,cvb__rYMkj4BMhC3p_FB3Q
16,yMwjmZuK7peookZDUQ93_g
148,Az69nueCy94SVKkWaNNR0Q
179,cWBqZThx4RWNzPJbJ_oXOg
136,zAoFrUwRVdSrvYWNB5e5Jw
62,kApEJUSJFIMitJRrhutAfA
14,fwz5S_iWW96wNRL0VW4Szg
